Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","831","Tobacco products nes","2010","2010","1000 US$","68","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","391","Tomatoes, paste","2014","2014","tonnes","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","391","Tomatoes, paste","2016","2016","tonnes","19","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","391","Tomatoes, paste","2014","2014","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","391","Tomatoes, paste","2016","2016","1000 US$","16","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","471","Vegetables in vinegar","2016","2016","tonnes","19","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","471","Vegetables in vinegar","2016","2016","1000 US$","18","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","471","Vegetables in vinegar","2008","2008","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","471","Vegetables in vinegar","2009","2009","tonnes","27","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","471","Vegetables in vinegar","2008","2008","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","471","Vegetables in vinegar","2009","2009","1000 US$","48","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","469","Vegetables, dehydrated","1988","1988","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","469","Vegetables, dehydrated","2009","2009","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","469","Vegetables, dehydrated","2012","2012","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","469","Vegetables, dehydrated","2013","2013","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","469","Vegetables, dehydrated","2014","2014","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","469","Vegetables, dehydrated","2015","2015","tonnes","15","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","469","Vegetables, dehydrated","2016","2016","tonnes","23","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","469","Vegetables, dehydrated","1988","1988","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","469","Vegetables, dehydrated","2009","2009","1000 US$","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","469","Vegetables, dehydrated","2012","2012","1000 US$","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","469","Vegetables, dehydrated","2013","2013","1000 US$","24","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","469","Vegetables, dehydrated","2014","2014","1000 US$","15","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","469","Vegetables, dehydrated","2015","2015","1000 US$","15","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","469","Vegetables, dehydrated","2016","2016","1000 US$","18","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","469","Vegetables, dehydrated","2009","2009","tonnes","21","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","469","Vegetables, dehydrated","2010","2010","tonnes","10","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","469","Vegetables, dehydrated","2009","2009","1000 US$","43","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","469","Vegetables, dehydrated","2010","2010","1000 US$","21","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","460","Vegetables, fresh or dried products nes","1989","1989","tonnes","14","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","460","Vegetables, fresh or dried products nes","2012","2012","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","460","Vegetables, fresh or dried products nes","1989","1989","1000 US$","23","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","460","Vegetables, fresh or dried products nes","2012","2012","1000 US$","6","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","473","Vegetables, frozen","2009","2009","tonnes","46","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","473","Vegetables, frozen","2010","2010","tonnes","6","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","473","Vegetables, frozen","2011","2011","tonnes","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","473","Vegetables, frozen","2012","2012","tonnes","3","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","473","Vegetables, frozen","2014","2014","tonnes","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","473","Vegetables, frozen","2015","2015","tonnes","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","473","Vegetables, frozen","2009","2009","1000 US$","91","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","473","Vegetables, frozen","2010","2010","1000 US$","11","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","473","Vegetables, frozen","2011","2011","1000 US$","7","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","473","Vegetables, frozen","2012","2012","1000 US$","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","473","Vegetables, frozen","2014","2014","1000 US$","13","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5922","Export Value","473","Vegetables, frozen","2015","2015","1000 US$","12","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","472","Vegetables, preserved nes","2015","2015","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5610","Import Quantity","472","Vegetables, preserved nes","2017","2017","tonnes","1","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","472","Vegetables, preserved nes","2015","2015","1000 US$","2","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5622","Import Value","472","Vegetables, preserved nes","2017","2017","1000 US$","5","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","472","Vegetables, preserved nes","2005","2005","tonnes","4","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","472","Vegetables, preserved nes","2009","2009","tonnes","0","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","472","Vegetables, preserved nes","2010","2010","tonnes","10","","Official data"
"TM","Detailed trade matrix","231","United States of America","2","Afghanistan","5910","Export Quantity","472","Vegetables, preserved nes","2011","2011","tonnes","4","","Official data"
